kind	section_index	name	vaddr	file_offset	size	type	flags	emitted_data	writable	executable	nobits	text
string	5	.dynstr	0x3ec7	0x3ec7	0xe	3	0x2	yes	no	no	no	__dynamic_cast
string	5	.dynstr	0x3ed6	0x3ed6	0xe	3	0x2	yes	no	no	no	__cxa_bad_cast
string	5	.dynstr	0x3ee5	0x3ee5	0x14	3	0x2	yes	no	no	no	__cxa_free_exception
string	5	.dynstr	0x3efa	0x3efa	0x7	3	0x2	yes	no	no	no	strtoul
string	5	.dynstr	0x3f02	0x3f02	0x6	3	0x2	yes	no	no	no	ungetc
string	5	.dynstr	0x3f09	0x3f09	0x8	3	0x2	yes	no	no	no	fseeko64
string	5	.dynstr	0x3f12	0x3f12	0x8	3	0x2	yes	no	no	no	ftello64
string	5	.dynstr	0x3f1b	0x3f1b	0x7	3	0x2	yes	no	no	no	ungetwc
string	5	.dynstr	0x3f23	0x3f23	0x5	3	0x2	yes	no	no	no	putwc
string	5	.dynstr	0x3f29	0x3f29	0x1c	3	0x2	yes	no	no	no	__cxa_init_primary_exception
string	5	.dynstr	0x3f46	0x3f46	0x16	3	0x2	yes	no	no	no	_Unwind_RaiseException
string	5	.dynstr	0x3f5d	0x3f5d	0x19	3	0x2	yes	no	no	no	_Unwind_Resume_or_Rethrow
string	5	.dynstr	0x3f77	0x3f77	0x10	3	0x2	yes	no	no	no	__cxa_bad_typeid
string	5	.dynstr	0x3f88	0x3f88	0x22	3	0x2	yes	no	no	no	__cxa_allocate_dependent_exception
string	5	.dynstr	0x3fab	0x3fab	0x1e	3	0x2	yes	no	no	no	__cxa_free_dependent_exception
string	5	.dynstr	0x3fca	0x3fca	0xa	3	0x2	yes	no	no	no	__strtof_l
string	5	.dynstr	0x3fd5	0x3fd5	0xa	3	0x2	yes	no	no	no	__strtod_l
string	5	.dynstr	0x3fe0	0x3fe0	0x9	3	0x2	yes	no	no	no	strtold_l
string	5	.dynstr	0x3fea	0x3fea	0xb	3	0x2	yes	no	no	no	__newlocale
string	5	.dynstr	0x3ff6	0x3ff6	0xc	3	0x2	yes	no	no	no	__freelocale
string	5	.dynstr	0x4003	0x4003	0xb	3	0x2	yes	no	no	no	__duplocale
string	5	.dynstr	0x400f	0x400f	0x6	3	0x2	yes	no	no	no	strdup
string	5	.dynstr	0x4016	0x4016	0x17	3	0x2	yes	no	no	no	bind_textdomain_codeset
string	5	.dynstr	0x402e	0x402e	0x8	3	0x2	yes	no	no	no	dgettext
string	5	.dynstr	0x4037	0x4037	0xb	3	0x2	yes	no	no	no	__strcoll_l
string	5	.dynstr	0x4043	0x4043	0xb	3	0x2	yes	no	no	no	__strxfrm_l
string	5	.dynstr	0x404f	0x404f	0xb	3	0x2	yes	no	no	no	__wcscoll_l
string	5	.dynstr	0x405b	0x405b	0xb	3	0x2	yes	no	no	no	__wcsxfrm_l
string	5	.dynstr	0x4067	0x4067	0xa	3	0x2	yes	no	no	no	wcsnrtombs
string	5	.dynstr	0x4072	0x4072	0x7	3	0x2	yes	no	no	no	wcrtomb
string	5	.dynstr	0x407a	0x407a	0xa	3	0x2	yes	no	no	no	mbsnrtowcs
string	5	.dynstr	0x4085	0x4085	0x7	3	0x2	yes	no	no	no	mbrtowc
string	5	.dynstr	0x408d	0x408d	0x16	3	0x2	yes	no	no	no	__ctype_get_mb_cur_max
string	5	.dynstr	0x40a4	0x40a4	0xc	3	0x2	yes	no	no	no	__strftime_l
string	5	.dynstr	0x40b1	0x40b1	0xc	3	0x2	yes	no	no	no	__wcsftime_l
string	5	.dynstr	0x40be	0x40be	0x8	3	0x2	yes	no	no	no	_ITM_RU1
string	5	.dynstr	0x40c7	0x40c7	0x8	3	0x2	yes	no	no	no	_ZGTtnam
string	5	.dynstr	0x40d0	0x40d0	0xf	3	0x2	yes	no	no	no	_ITM_memcpyRtWn
string	5	.dynstr	0x40e0	0x40e0	0x8	3	0x2	yes	no	no	no	_ITM_RU8
string	5	.dynstr	0x40e9	0x40e9	0x18	3	0x2	yes	no	no	no	_ITM_addUserCommitAction
string	5	.dynstr	0x4102	0x4102	0xf	3	0x2	yes	no	no	no	_ITM_memcpyRnWt
string	5	.dynstr	0x4112	0x4112	0x9	3	0x2	yes	no	no	no	_ZGTtdlPv
string	5	.dynstr	0x411c	0x411c	0xa	3	0x2	yes	no	no	no	__wctype_l
string	5	.dynstr	0x4127	0x4127	0xc	3	0x2	yes	no	no	no	__towupper_l
string	5	.dynstr	0x4134	0x4134	0xc	3	0x2	yes	no	no	no	__towlower_l
string	5	.dynstr	0x4141	0x4141	0xc	3	0x2	yes	no	no	no	__iswctype_l
string	5	.dynstr	0x414e	0x414e	0x5	3	0x2	yes	no	no	no	wctob
string	5	.dynstr	0x4154	0x4154	0x5	3	0x2	yes	no	no	no	btowc
string	5	.dynstr	0x415a	0x415a	0x1c	3	0x2	yes	no	no	no	__cxa_current_exception_type
string	5	.dynstr	0x4177	0x4177	0xe	3	0x2	yes	no	no	no	__cxa_demangle
string	5	.dynstr	0x4186	0x4186	0x5	3	0x2	yes	no	no	no	fputs
string	5	.dynstr	0x418c	0x418c	0x5	3	0x2	yes	no	no	no	fputc
string	5	.dynstr	0x4192	0x4192	0xd	3	0x2	yes	no	no	no	__sprintf_chk
string	5	.dynstr	0x41a0	0x41a0	0x7	3	0x2	yes	no	no	no	strncmp
string	5	.dynstr	0x41a8	0x41a8	0x1d	3	0x2	yes	no	no	no	__gcclibcxx_demangle_callback
string	5	.dynstr	0x41c6	0x41c6	0xd	3	0x2	yes	no	no	no	libgcc_s.so.1
string	5	.dynstr	0x41d4	0x41d4	0xf	3	0x2	yes	no	no	no	libpthread.so.0
string	5	.dynstr	0x41e4	0x41e4	0x9	3	0x2	yes	no	no	no	libc.so.6
string	5	.dynstr	0x41ee	0x41ee	0x14	3	0x2	yes	no	no	no	ld-linux-x86-64.so.2
string	5	.dynstr	0x4203	0x4203	0x6	3	0x2	yes	no	no	no	_edata
string	5	.dynstr	0x420a	0x420a	0xb	3	0x2	yes	no	no	no	__bss_start
string	5	.dynstr	0x4216	0x4216	0x4	3	0x2	yes	no	no	no	_end
string	5	.dynstr	0x421b	0x421b	0x26	3	0x2	yes	no	no	no	easyanticheat_linux_x64.eac.ingame.tmp
string	5	.dynstr	0x4242	0x4242	0x8	3	0x2	yes	no	no	no	VERS_1.0
string	5	.dynstr	0x424b	0x424b	0xb	3	0x2	yes	no	no	no	GLIBC_2.2.5
string	5	.dynstr	0x4257	0x4257	0x9	3	0x2	yes	no	no	no	GLIBC_2.3
string	5	.dynstr	0x4261	0x4261	0x9	3	0x2	yes	no	no	no	GCC_4.2.0
string	5	.dynstr	0x426b	0x426b	0x7	3	0x2	yes	no	no	no	GCC_3.4
string	5	.dynstr	0x4273	0x4273	0x7	3	0x2	yes	no	no	no	GCC_3.3
string	5	.dynstr	0x427b	0x427b	0x7	3	0x2	yes	no	no	no	GCC_3.0
string	5	.dynstr	0x4283	0x4283	0xb	3	0x2	yes	no	no	no	GLIBC_2.3.2
string	5	.dynstr	0x428f	0x428f	0xa	3	0x2	yes	no	no	no	GLIBC_2.14
string	5	.dynstr	0x429a	0x429a	0x9	3	0x2	yes	no	no	no	GLIBC_2.4
string	5	.dynstr	0x42a4	0x42a4	0xa	3	0x2	yes	no	no	no	GLIBC_2.27
string	5	.dynstr	0x42af	0x42af	0xa	3	0x2	yes	no	no	no	GLIBC_2.17
string	5	.dynstr	0x42ba	0x42ba	0xb	3	0x2	yes	no	no	no	GLIBC_2.3.4
string	16	.rodata	0x583680	0x583680	0x19	1	0x2	yes	no	no	no	vector::_M_default_append
string	16	.rodata	0x5836a0	0x5836a0	0x15	1	0x2	yes	no	no	no	Corrupted packet flow
string	16	.rodata	0x5836c0	0x5836c0	0xf	1	0x2	yes	no	no	no	MMCorruptedData
string	16	.rodata	0x5836d0	0x5836d0	0x10	1	0x2	yes	no	no	no	MessageTooSmallA
string	16	.rodata	0x5836e1	0x5836e1	0xf	1	0x2	yes	no	no	no	MessageTooLarge
string	16	.rodata	0x5836f1	0x5836f1	0x10	1	0x2	yes	no	no	no	MessageTooSmallB
string	16	.rodata	0x583702	0x583702	0xd	1	0x2	yes	no	no	no	CorruptedData
string	16	.rodata	0x583710	0x583710	0x10	1	0x2	yes	no	no	no	MessageTooSmallC
string	16	.rodata	0x583721	0x583721	0x14	1	0x2	yes	no	no	no	NoConnectionResetV2A
string	16	.rodata	0x583736	0x583736	0x14	1	0x2	yes	no	no	no	NoConnectionResetV2B
string	16	.rodata	0x58374b	0x58374b	0x14	1	0x2	yes	no	no	no	NoConnectionResetV2C
string	16	.rodata	0x583760	0x583760	0x14	1	0x2	yes	no	no	no	NoConnectionResetV2D
string	16	.rodata	0x583775	0x583775	0x14	1	0x2	yes	no	no	no	NoConnectionResetV2E
string	16	.rodata	0x58378a	0x58378a	0x9	1	0x2	yes	no	no	no	OnConnect
string	16	.rodata	0x583794	0x583794	0x22	1	0x2	yes	no	no	no	game_error.error_corrupted_network
string	16	.rodata	0x5837c5	0x5837c5	0x29	1	0x2	yes	no	no	no	basic_string::_S_construct null not valid
string	16	.rodata	0x5837f2	0x5837f2	0x17	1	0x2	yes	no	no	no	vector::_M_range_insert
string	16	.rodata	0x58380a	0x58380a	0x14	1	0x2	yes	no	no	no	basic_string::assign
string	16	.rodata	0x58381f	0x58381f	0x14	1	0x2	yes	no	no	no	basic_string::append
string	16	.rodata	0x583834	0x583834	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x58384c	0x58384c	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x583864	0x583864	0x29	1	0x2	yes	no	no	no	basic_string::_S_construct null not valid
string	16	.rodata	0x58388e	0x58388e	0x17	1	0x2	yes	no	no	no	vector::_M_range_insert
string	16	.rodata	0x5838a6	0x5838a6	0x19	1	0x2	yes	no	no	no	vector::_M_realloc_insert
string	16	.rodata	0x5838c0	0x5838c0	0x16	1	0x2	yes	no	no	no	vector::_M_fill_insert
string	16	.rodata	0x5839ea	0x5839ea	0x24	1	0x2	yes	no	no	no	game_error.error_catalogue_not_found
string	16	.rodata	0x583a0f	0x583a0f	0x24	1	0x2	yes	no	no	no	game_error.error_catalogue_corrupted
string	16	.rodata	0x583a34	0x583a34	0x24	1	0x2	yes	no	no	no	game_error.error_certificate_revoked
string	16	.rodata	0x583a59	0x583a59	0x1d	1	0x2	yes	no	no	no	game_error.error_file_version
string	16	.rodata	0x583a77	0x583a77	0x1f	1	0x2	yes	no	no	no	game_error.error_file_not_found
string	16	.rodata	0x583a97	0x583a97	0x1f	1	0x2	yes	no	no	no	game_error.error_file_forbidden
string	16	.rodata	0x583ab7	0x583ab7	0x1f	1	0x2	yes	no	no	no	game_error.error_system_version
string	16	.rodata	0x583ad7	0x583ad7	0x21	1	0x2	yes	no	no	no	game_error.error_module_forbidden
string	16	.rodata	0x583af9	0x583af9	0x21	1	0x2	yes	no	no	no	game_error.error_corrupted_memory
string	16	.rodata	0x583b1b	0x583b1b	0x1f	1	0x2	yes	no	no	no	game_error.error_tool_forbidden
string	16	.rodata	0x583b3b	0x583b3b	0x1a	1	0x2	yes	no	no	no	game_error.error_violation
string	16	.rodata	0x583b56	0x583b56	0x22	1	0x2	yes	no	no	no	game_error.error_corrupted_network
string	16	.rodata	0x583b79	0x583b79	0x18	1	0x2	yes	no	no	no	game_error.error_virtual
string	16	.rodata	0x583b92	0x583b92	0x25	1	0x2	yes	no	no	no	game_error.error_system_configuration
string	16	.rodata	0x583bb8	0x583bb8	0x20	1	0x2	yes	no	no	no	game_error.executable_not_hashed
string	16	.rodata	0x583c1c	0x583c1c	0x14	1	0x2	yes	no	no	no	basic_string::assign
string	16	.rodata	0x583c60	0x583c60	0x38	1	0x2	yes	no	no	no	Could not locate game executable entry in the catalogue.
string	16	.rodata	0x583ca0	0x583ca0	0x15	1	0x2	yes	no	no	no	Corrupted packet flow
string	16	.rodata	0x583cc0	0x583cc0	0x19	1	0x2	yes	no	no	no	Internal anti-cheat error
string	16	.rodata	0x583ce0	0x583ce0	0x1e	1	0x2	yes	no	no	no	Forbidden system configuration
string	16	.rodata	0x583d00	0x583d00	0x28	1	0x2	yes	no	no	no	Easy Anti-Cheat Hash Catalogue not found
string	16	.rodata	0x583d30	0x583d30	0x14	1	0x2	yes	no	no	no	Unknown file version
string	16	.rodata	0x583d48	0x583d48	0xe	1	0x2	yes	no	no	no	Forbidden tool
string	16	.rodata	0x583d60	0x583d60	0x10	1	0x2	yes	no	no	no	Forbidden module
string	16	.rodata	0x583d80	0x583d80	0x10	1	0x2	yes	no	no	no	Corrupted memory
string	16	.rodata	0x583da0	0x583da0	0x21	1	0x2	yes	no	no	no	Cannot run under Virtual Machine.
string	16	.rodata	0x583dd0	0x583dd0	0x1d	1	0x2	yes	no	no	no	EAC index certificate revoked
string	16	.rodata	0x583df0	0x583df0	0x15	1	0x2	yes	no	no	no	Untrusted system file
string	16	.rodata	0x583e20	0x583e20	0x26	1	0x2	yes	no	no	no	Corrupt Easy Anti-Cheat Hash Catalogue
string	16	.rodata	0x583e50	0x583e50	0x15	1	0x2	yes	no	no	no	Missing required file
string	16	.rodata	0x583e70	0x583e70	0x11	1	0x2	yes	no	no	no	Unknown game file
string	16	.rodata	0x583ebf	0x583ebf	0x1b	1	0x2	yes	no	no	no	SteamAPI_UnregisterCallback
string	16	.rodata	0x583edb	0x583edb	0x19	1	0x2	yes	no	no	no	SteamAPI_RegisterCallback
string	16	.rodata	0x583ef5	0x583ef5	0x19	1	0x2	yes	no	no	no	vector::_M_default_append
string	16	.rodata	0x583f0f	0x583f0f	0x11	1	0x2	yes	no	no	no	libsteam_api64.so
string	16	.rodata	0x583f21	0x583f21	0xf	1	0x2	yes	no	no	no	libsteam_api.so
string	16	.rodata	0x583f31	0x583f31	0xb	1	0x2	yes	no	no	no	SteamClient
string	16	.rodata	0x583f3d	0x583f3d	0x16	1	0x2	yes	no	no	no	SteamAPI_GetHSteamPipe
string	16	.rodata	0x583f54	0x583f54	0x16	1	0x2	yes	no	no	no	SteamAPI_GetHSteamUser
string	16	.rodata	0x583f6b	0x583f6b	0xc	1	0x2	yes	no	no	no	SteamUser019
string	16	.rodata	0x583f78	0x583f78	0x4	1	0x2	yes	no	no	no	.dll
string	16	.rodata	0x583f7d	0x583f7d	0x19	1	0x2	yes	no	no	no	vector::_M_default_append
string	16	.rodata	0x583f97	0x583f97	0x29	1	0x2	yes	no	no	no	basic_string::_S_construct null not valid
string	16	.rodata	0x583fc1	0x583fc1	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x584008	0x584008	0x49	1	0x2	yes	no	no	no	Failed to create the game directory map, please verify your OS' integrity
string	16	.rodata	0x5840aa	0x5840aa	0x5	1	0x2	yes	no	no	no	juXc&
string	16	.rodata	0x5840e3	0x5840e3	0x6	1	0x2	yes	no	no	no	8-,Z#R
string	16	.rodata	0x58411a	0x58411a	0x13	1	0x2	yes	no	no	no	mcc/binaries/win64/
string	16	.rodata	0x58412e	0x58412e	0x1e	1	0x2	yes	no	no	no	DeadByDaylight/Binaries/Win64/
string	16	.rodata	0x58414d	0x58414d	0xc	1	0x2	yes	no	no	no	bin/win_x64/
string	16	.rodata	0x58415a	0x58415a	0x14	1	0x2	yes	no	no	no	basic_string::insert
string	16	.rodata	0x58416f	0x58416f	0x1a	1	0x2	yes	no	no	no	FortniteGame/Binaries/Mac/
string	16	.rodata	0x58419b	0x58419b	0x4	1	0x2	yes	no	no	no	#,%%
string	16	.rodata	0x5841a4	0x5841a4	0x29	1	0x2	yes	no	no	no	basic_string::_S_construct null not valid
string	16	.rodata	0x5841ce	0x5841ce	0x14	1	0x2	yes	no	no	no	basic_string::assign
string	16	.rodata	0x5841e3	0x5841e3	0x19	1	0x2	yes	no	no	no	vector::_M_realloc_insert
string	16	.rodata	0x5841fd	0x5841fd	0x14	1	0x2	yes	no	no	no	basic_string::substr
string	16	.rodata	0x584212	0x584212	0x1a	1	0x2	yes	no	no	no	basic_string::basic_string
string	16	.rodata	0x58422d	0x58422d	0x14	1	0x2	yes	no	no	no	basic_string::resize
string	16	.rodata	0x584242	0x584242	0x14	1	0x2	yes	no	no	no	basic_string::append
string	16	.rodata	0x584257	0x584257	0x13	1	0x2	yes	no	no	no	basic_string::erase
string	16	.rodata	0x58426b	0x58426b	0x36	1	0x2	yes	no	no	no	%s: __pos (which is %zu) > this->size() (which is %zu)
string	16	.rodata	0x5842a2	0x5842a2	0x17	1	0x2	yes	no	no	no	vector::_M_range_insert
string	16	.rodata	0x5842ba	0x5842ba	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x584314	0x584314	0x19	1	0x2	yes	no	no	no	vector::_M_default_append
string	16	.rodata	0x58432e	0x58432e	0x4	1	0x2	yes	no	no	no	.dll
string	16	.rodata	0x584333	0x584333	0x8	1	0x2	yes	no	no	no	I18N.dll
string	16	.rodata	0x58433c	0x58433c	0x29	1	0x2	yes	no	no	no	basic_string::_S_construct null not valid
string	16	.rodata	0x584366	0x584366	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x58437e	0x58437e	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x5843c5	0x5843c5	0x2a	1	0x2	yes	no	no	no	1basic_string::_S_construct null not valid
string	16	.rodata	0x5843f0	0x5843f0	0x14	1	0x2	yes	no	no	no	basic_string::append
string	16	.rodata	0x584405	0x584405	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x584429	0x584429	0xd	1	0x2	yes	no	no	no	F%s|%li|%s|%s
string	16	.rodata	0x584438	0x584438	0x8	1	0x2	yes	no	no	no	%s|%s|%s
string	16	.rodata	0x584451	0x584451	0x5	1	0x2	yes	no	no	no	knBb1
string	16	.rodata	0x5844a1	0x5844a1	0x14	1	0x2	yes	no	no	no	basic_string::resize
string	16	.rodata	0x5844b6	0x5844b6	0x14	1	0x2	yes	no	no	no	basic_string::append
string	16	.rodata	0x5844cb	0x5844cb	0x13	1	0x2	yes	no	no	no	basic_string::erase
string	16	.rodata	0x5844df	0x5844df	0x19	1	0x2	yes	no	no	no	vector::_M_default_append
string	16	.rodata	0x5844f9	0x5844f9	0x14	1	0x2	yes	no	no	no	basic_string::substr
string	16	.rodata	0x58450e	0x58450e	0x1a	1	0x2	yes	no	no	no	basic_string::basic_string
string	16	.rodata	0x584529	0x584529	0x29	1	0x2	yes	no	no	no	basic_string::_S_construct null not valid
string	16	.rodata	0x584553	0x584553	0x36	1	0x2	yes	no	no	no	%s: __pos (which is %zu) > this->size() (which is %zu)
string	16	.rodata	0x58458a	0x58458a	0x14	1	0x2	yes	no	no	no	basic_string::assign
string	16	.rodata	0x58459f	0x58459f	0x17	1	0x2	yes	no	no	no	basic_string::_S_create
string	16	.rodata	0x5845bb	0x5845bb	0x6	1	0x2	yes	no	no	no	9.1.15
string	16	.rodata	0x5845e8	0x5845e8	0x4	1	0x2	yes	no	no	no	IEND
string	16	.rodata	0x5850f5	0x5850f5	0x5	1	0x2	yes	no	no	no	QkkXa
string	16	.rodata	0x58518e	0x58518e	0x5	1	0x2	yes	no	no	no	YYYYY
string	16	.rodata	0x585194	0x585194	0x4	1	0x2	yes	no	no	no	YY`}
string	16	.rodata	0x58519a	0x58519a	0xc	1	0x2	yes	no	no	no	YYYYYYYYYYYY
string	16	.rodata	0x5851a8	0x5851a8	0xb	1	0x2	yes	no	no	no	}YPPPPYYYYa
string	16	.rodata	0x5851bc	0x5851bc	0xd	1	0x2	yes	no	no	no	``YYYYYYYYYYY
string	16	.rodata	0x5851da	0x5851da	0x4	1	0x2	yes	no	no	no	PPPP
string	16	.rodata	0x5851df	0x5851df	0x4	1	0x2	yes	no	no	no	    
string	16	.rodata	0x585270	0x585270	0x40	1	0x2	yes	no	no	no	JJJJKRJJJJOLJJJJJJJJUE@JJJEYMFJ]JJJJJJJJJJJJJJacgNJJkmJJEmJJDEJJ
string	16	.rodata	0x5853ad	0x5853ad	0x6	1	0x2	yes	no	no	no	d[[[[[
string	16	.rodata	0x5853ba	0x5853ba	0xe	1	0x2	yes	no	no	no	[[[[[[[[[[[[js
string	16	.rodata	0x5853c9	0x5853c9	0xc	1	0x2	yes	no	no	no	[RRRR[[[[w|w
string	16	.rodata	0x5853d6	0x5853d6	0x5	1	0x2	yes	no	no	no	[[p[z
string	16	.rodata	0x5853dc	0x5853dc	0xd	1	0x2	yes	no	no	no	vv[[[[[[[[[[[
string	16	.rodata	0x5853fc	0x5853fc	0x4	1	0x2	yes	no	no	no	PPPP
string	16	.rodata	0x585401	0x585401	0x4	1	0x2	yes	no	no	no	    
string	16	.rodata	0x58549c	0x58549c	0x40	1	0x2	yes	no	no	no	@@@@AI@@@@LB@@@@@@@@ODS@@@DWC\\@`@@@@@@@@@@@@@@dfnk@@jF@@DF@@[D@@
string	16	.rodata	0x585571	0x585571	0x40	1	0x2	yes	no	no	no	ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/
string	16	.rodata	0x5855b2	0x5855b2	0x14	1	0x2	yes	no	no	no	basic_string::append
string	16	.rodata	0x5855dc	0x5855dc	0x6	1	0x2	yes	no	no	no	\\u%04X
string	16	.rodata	0x585600	0x585600	0x10	1	0x2	yes	no	no	no	0123456789ABCDEF
string	16	.rodata	0x58586c	0x58586c	0x4	1	0x2	yes	no	no	no	')uB
string	16	.rodata	0x585932	0x585932	0x4	1	0x2	yes	no	no	no	lEd/
string	16	.rodata	0x5859a5	0x5859a5	0x4	1	0x2	yes	no	no	no	6 PQ
string	16	.rodata	0x5859aa	0x5859aa	0x4	1	0x2	yes	no	no	no	pCRF
string	16	.rodata	0x585a83	0x585a83	0x4	1	0x2	yes	no	no	no	Yg:a
string	16	.rodata	0x585a8d	0x585a8d	0x5	1	0x2	yes	no	no	no	JZJ{.
string	16	.rodata	0x585b15	0x585b15	0x4	1	0x2	yes	no	no	no	#FLR
string	16	.rodata	0x585b1b	0x585b1b	0x4	1	0x2	yes	no	no	no	_QS}
string	16	.rodata	0x585b24	0x585b24	0x10	1	0x2	yes	no	no	no	game_round_start
string	16	.rodata	0x585b35	0x585b35	0x8	1	0x2	yes	no	no	no	map_name
string	16	.rodata	0x585b3e	0x585b3e	0xe	1	0x2	yes	no	no	no	game_round_end
string	16	.rodata	0x585b4d	0x585b4d	0xf	1	0x2	yes	no	no	no	winning_team_id
string	16	.rodata	0x585b5d	0x585b5d	0xc	1	0x2	yes	no	no	no	player_spawn
string	16	.rodata	0x585b6a	0x585b6a	0x6	1	0x2	yes	no	no	no	player
string	16	.rodata	0x585b71	0x585b71	0xc	1	0x2	yes	no	no	no	character_id
string	16	.rodata	0x585b7e	0x585b7e	0xe	1	0x2	yes	no	no	no	player_despawn
string	16	.rodata	0x585b8d	0x585b8d	0xc	1	0x2	yes	no	no	no	player_death
string	16	.rodata	0x585b9a	0x585b9a	0xd	1	0x2	yes	no	no	no	player_killer
string	16	.rodata	0x585ba8	0x585ba8	0xd	1	0x2	yes	no	no	no	player_revive
string	16	.rodata	0x585bb6	0x585bb6	0xe	1	0x2	yes	no	no	no	player_revived
string	16	.rodata	0x585bc5	0x585bc5	0xf	1	0x2	yes	no	no	no	player_reviving
string	16	.rodata	0x585bd5	0x585bd5	0xb	1	0x2	yes	no	no	no	player_tick
string	16	.rodata	0x585be1	0x585be1	0xf	1	0x2	yes	no	no	no	player_position
string	16	.rodata	0x585bf1	0x585bf1	0x13	1	0x2	yes	no	no	no	player_viewrotation
string	16	.rodata	0x585c05	0x585c05	0xd	1	0x2	yes	no	no	no	player_health
string	16	.rodata	0x585c13	0x585c13	0x10	1	0x2	yes	no	no	no	player_tickflags
string	16	.rodata	0x585c24	0x585c24	0x10	1	0x2	yes	no	no	no	player_useweapon
string	16	.rodata	0x585c35	0x585c35	0xa	1	0x2	yes	no	no	no	player_fov
string	16	.rodata	0x585c40	0x585c40	0x9	1	0x2	yes	no	no	no	weapon_id
string	16	.rodata	0x585c4a	0x585c4a	0xc	1	0x2	yes	no	no	no	melee_attack
string	16	.rodata	0x585c57	0x585c57	0x11	1	0x2	yes	no	no	no	player_takedamage
string	16	.rodata	0x585c69	0x585c69	0xd	1	0x2	yes	no	no	no	player_victim
string	16	.rodata	0x585c77	0x585c77	0x16	1	0x2	yes	no	no	no	player_victim_position
string	16	.rodata	0x585c8e	0x585c8e	0x1a	1	0x2	yes	no	no	no	player_victim_viewrotation
string	16	.rodata	0x585ca9	0x585ca9	0xf	1	0x2	yes	no	no	no	player_attacker
string	16	.rodata	0x585cb9	0x585cb9	0x18	1	0x2	yes	no	no	no	player_attacker_position
string	16	.rodata	0x585cd2	0x585cd2	0x1c	1	0x2	yes	no	no	no	player_attacker_viewrotation
string	16	.rodata	0x585cef	0x585cef	0x13	1	0x2	yes	no	no	no	player_attacker_fov
string	16	.rodata	0x585d03	0x585d03	0xa	1	0x2	yes	no	no	no	hitbone_id
string	16	.rodata	0x585d0e	0x585d0e	0xc	1	0x2	yes	no	no	no	damage_taken
string	16	.rodata	0x585d1b	0x585d1b	0xc	1	0x2	yes	no	no	no	damage_flags
string	16	.rodata	0x585d28	0x585d28	0xd	1	0x2	yes	no	no	no	player_downed
string	16	.rodata	0x585d36	0x585d36	0x12	1	0x2	yes	no	no	no	victim_shots_fired
string	16	.rodata	0x585d49	0x585d49	0x13	1	0x2	yes	no	no	no	victim_shots_landed
string	16	.rodata	0x585d5d	0x585d5d	0x14	1	0x2	yes	no	no	no	attacker_shots_fired
string	16	.rodata	0x585d72	0x585d72	0x15	1	0x2	yes	no	no	no	attacker_shots_landed
string	16	.rodata	0x585d88	0x585d88	0x13	1	0x2	yes	no	no	no	game_round_start_v2
string	16	.rodata	0x585d9c	0x585d9c	0x9	1	0x2	yes	no	no	no	mode_name
string	16	.rodata	0x585da6	0x585da6	0x12	1	0x2	yes	no	no	no	round_time_seconds
string	16	.rodata	0x585db9	0x585db9	0x12	1	0x2	yes	no	no	no	start_frame_number
string	16	.rodata	0x585dcc	0x585dcc	0x13	1	0x2	yes	no	no	no	start_delta_seconds
string	16	.rodata	0x585de0	0x585de0	0x13	1	0x2	yes	no	no	no	game_round_start_v3
string	16	.rodata	0x585df4	0x585df4	0xd	1	0x2	yes	no	no	no	gamesessionid
string	16	.rodata	0x585e02	0x585e02	0x12	1	0x2	yes	no	no	no	player_use_ability
string	16	.rodata	0x585e15	0x585e15	0xa	1	0x2	yes	no	no	no	ability_id
string	16	.rodata	0x585e20	0x585e20	0x13	1	0x2	yes	no	no	no	ability_duration_ms
string	16	.rodata	0x585e34	0x585e34	0x13	1	0x2	yes	no	no	no	ability_cooldown_ms
string	16	.rodata	0x585e48	0x585e48	0x14	1	0x2	yes	no	no	no	ability_effect_flags
string	16	.rodata	0x585e64	0x585e64	0x1c	1	0x2	yes	no	no	no	basic_string::_M_replace_aux
string	16	.rodata	0x585e81	0x585e81	0x14	1	0x2	yes	no	no	no	basic_string::resize
string	16	.rodata	0x585e9b	0x585e9b	0x1b	1	0x2	yes	no	no	no	?cerberus.easyanticheat.net
string	16	.rodata	0x585ed6	0x585ed6	0x42	1	0x2	yes	no	no	no	@@Input buffer too large for the memory pool! Size requested: %Xh.
string	16	.rodata	0x585f19	0x585f19	0x37	1	0x2	yes	no	no	no	Memory pool temporarily exhausted! Size requested: %Xh.
string	16	.rodata	0x585f51	0x585f51	0x6	1	0x2	yes	no	no	no	client
string	16	.rodata	0x585f58	0x585f58	0x6	1	0x2	yes	no	no	no	uint32
string	16	.rodata	0x585f5f	0x585f5f	0x6	1	0x2	yes	no	no	no	uint64
